P,V_max,V_min
2.27991791007419,0.16468295430477684,0.08020662307582871
2.279906711800159,0.1652404371524414,0.08011352911945702
2.279895902386099,0.16579665744335823,0.08002226281807086
2.279885465824002,0.16635169325576152,0.07993278583300598
2.27987538683893,0.1669056221792698,0.07984506054333401
2.279865650851636,0.16745852131984332,0.07975905003701687
2.2798562439433154,0.16801046730827887,0.07967471810175665
2.2798471528223443,0.16858680507346724,0.079592029215559
2.279838364792885,0.16916678194001789,0.07951094853702294
2.2798298677252475,0.16974577317524864,0.07943144189537682
2.279821650027879,0.1703238536248286,0.07935347578027563
2.27981370062091,0.17090109841535203,0.079277017331381
2.2798060089111276,0.17147758295022286,0.07920203432773845
2.279798564768318,0.17205338290928765,0.07912849517697382
2.27979135850288,0.17262857425212544,0.07905636890432458
